STRZ	Star Buffet
STSBF	South Star Mining Corp
STSC	Start Scientific Inc
STSN	Sternsation International Inc.
STTH	Stealth Technologies Inc
STTTF	Splitit Payments Ltd
STTX	Stratex Oil & Gas Holdings Inc
STUUF	Streettracks S&P/Asx 200 Listed Property Fund
STVA	Homie Recipes Inc
STWC	Strainwise Inc
STWRY	Software Ag ADR
STXMF	Starrex International Ltd
STXPF	Stuhini Expl Ltd
STYLA	Styleclick Inc
STYS	Stinger Systems Inc
STZHF	Stelco Holdings Inc
STZU	Sun Tzu Corp
SUBB	Suburban Minerals Corp
SUBCY	Subsea 7 S.A.
SUEZY	Suedzucker Ag
SUFF	Ophir Resources Co.
SUGR	Sugar Creek Fin Corp
SUHJF	Sun Hung Kai Pptys L
SUHJY	Sun Hung Kai Pptys L
SUIC	Sino United Worldwide Consolidated Ltd
SUIFF	Superior Mining International Corp
SULMF	Sulliden Mining Capital Inc
SULZF	Sulzer Ag Winterthur Shs
SUMCF	Sumco Corp
SUME	Summer Energy Hlds
SUMXF	Supremex Inc
SUNC	Suncast Solar Energy Inc
SUND	Sundance Strategies Inc
SUNR	Sun Sports and Entertainment Inc
SUNTF	Suncorp Techs Ltd
SUOPY	Sumco Corp ADR
SUPGF	Superior Gold
SURG	Surge Holdings Inc
SURJF	Surge Exploration Inc
SURRY	Sun Art Retail Group
SURVF	Suntec Real Estate
SUSTF	SSGA SPDR ETFS Europe II Plc
SUTI	Sutimco International Inc
SUTNY	Sumitomo Mitsui TR H
SUUIF	Superior Plus Corp
SUVPF	Sartorius Ag Pfd W/O
SUVRF	Navis Resources Corp
SUWN	Sunwin Intl Neutracl
SVAD	Silverton Adventures Inc
SVAP	Standard Vape Corp.
SVAUF	Storagevault Canada Inc
SVBL	Silver Bull Resources Inc
SVBRF	Silver Bear Res Inc
SVBT	Svb&T Corp
SVCBF	Svenska Cellulosa B
SVCBY	Svenska Cellulosa B
SVCTF	Senvest Capital Inc
SVGAF	Silver Grail Resources Ltd
SVIN	Scheid Vineyards
SVKEF	Skandinaviska Enskil
SVLKF	Silver Lake Res Ltd
SVLPF	Savills Plc Ord
SVLT	Sunvault Energy Inc
SVMMF	Silver Mountain Mns Inc A
SVMN	Silverore Mines Inc
SVMRF	Sevan Marine ASA
SVNBY	Seven Bank Ltd ADR
SVNDF	Seven & I Holdings C
SVNDY	Seven & I Holdings C
SVNJ	727 Communications Inc
SVNLF	Svenska Handelsbanke
SVNLY	Svenska Handels ADR
SVNNF	Savannah Petroleum Plc
SVRGF	Seven Generations En
SVROF	Silver Predator Corp
SVRZF	Silver Bullion TR
SVSE	Silver Star Energy Inc
SVSN	Stereo Vision En
SVSO	Sheervision Inc
SVTE	Service Team
SVTLQ	Sivault Systems
SVTMF	Sm Investments Corp
SVTRF	Severn Trent Plc
SVVB	Savi Financial Corp
SVVZF	Rockcliff Metals Corporation
SVYSF	Solvay Sa Act
SWCC	Southwest Casino Corp
SWCKF	Swick Mining Services Ltd
SWDBF	Swedbank Ab Ord Shs
SWDBY	Swedbank Ab ADR
SWDHF	Skyworth Group Limited
SWEE	Sweegen Inc
SWGAF	Swatch Grp Akt
SWGAY	Swatch Group Ag ADR
SWGNF	Swatch Grp N Akt
SWHI	Sw Innovative Holdings Inc
SWISF	Globex Data Ltd
SWMAF	Swedish Match Ab Ord
SWMAY	Swedish Match ADR
SWMD	Starwin Media Holdings
SWNLF	Selwyn Resources Ltd
SWNM	Southwst Med Sol
SWOOF	SSGA SPDR ETFS Europe II Plc
SWPFF	Swire Properties Ltd
SWPIF	Sawai Pharm CO
SWPRF	Swiss Prime Site Ag
SWRAF	Swire Pacific Ltd A
SWRAY	Swire Pacific Ltd Cl
SWRBF	Swire Pacific Ltd. [Hk]
SWRBY	Swire Pacific Ltd Cl
SWRI	Seawright Holdings
SWRL	Healthy Fast Food
SWRM	Appswarm Inc
SWSDF	Swiss Life Holding Ag
SWSSF	Ten Peaks Coffee Company Inc
SWWI	Simon Worldwide Inc
SWYDF	Stornoway Diamond Cp
SWZCF	Swisscom Ag
SWZNF	Schweizerische Nationalbank
SXGAF	Scapa Group Plc
SXMVF	Societe D Expl Minie
SXNTF	Sixty North Gold Mining Ltd
SXOOF	St. Georges Platinum
SXYAY	Sika Finanz Ag [Switzerland] ADR
SYAAF	Syrah Resources
SYANY	Sydbank A/S
SYATF	Siyata Mobile Inc
SYBF	SPDR Barclays 0-3 Year US Corporate Bond Ucits E
SYBRQ	Synergy Brands Inc
SYCRF	Syncora Holdings
SYDDF	Sydney Airport
SYEV	Seychelle Environmtl
SYGGF	Synairgen Plc
SYHBF	Skyharbour Resources
SYHO	Synergie Wellness Prods
SYIEF	Symrise Ag
SYIEY	Symrise Ag
SYNE	Synthesis Energy Sys
SYNI	Synvista Therapeutics Inc
SYNJ	Day Tradexchange Inc
SYNNF	Symphony Internation
SYRSW	Syros Pharmaceuticals Inc WT Exp Cl A 04/04/2024
SYSX	Sysorex Inc
SYTE	Enterprise Diversified Inc
SYUP	Shanghai Yutong Phma
SYVN	Sycamore Ventures
SYZLF	Sylogist Ltd
SZBI	Southfirst Bkshr
SZCRF	Scor S.E. [France]
SZEVF	Suez Environnement
SZGPY	Salzgitter Ag ADR
SZHFF	Sojitz Corp
SZKMF	Suzuki Motor CO
SZKMY	Suzuki Motor Corp
SZLMY	Schweizerische Leben
SZOXF	DB Crude Oil Short ETN Due June 1 2038
SZSAY	Suez Sa
SZSMF	Santacruz Silver
TAALF	Taal Distributed Info. Tech. Inc.
TABCF	Tabcorp Holdings Ltd
TACBY	Tabcorp Hlds ADR
TACI	Transatlantic Capital Inc
TACYY	Total Access Communication Public CO Ltd ADR
TAER	Tarsier Ltd
TAGOF	Tag Immobilien Ag
TAGP	Tristar Acquisition Group
TAIPY	Taisho Pharmaceutical Holdings ADR
TAISF	Taisho Pharm Hlds CO
TAKD	Transakt Ltd
TAKOF	Drone Delivery Cda Corp
TAKUF	Taku Gold
TALC	Tal-Cap Inc
TALN	Talon International
TAMG	Transnatl Auto Grp
TAOIF	Tag Oil Ltd
TAPM	Tapinator Inc
TAPOF	Tap Oil NL Fgn AUD
TARSF	Alianza Minerals Ltd
TASEF	Tasman Resources NL Ord
TASZF	Tas Tecnologia Avanzata Dei Sistemi Spa
TATD	Tatyana Designs Inc
TATYF	Tate & Lyle Plc 25
TATYY	Tate & Lyle Plc ADR
TAUG	Tauriga Sciences Inc
TAVHY	Tav Havalimanlari
TAWNF	Thai Airways Intl
TAYO	Taylor Consulting
TBACQ	Tandy Brands Accessories Inc
TBAKF	Ted Baker Ord
TBBA	Teb Bancorp Inc
TBDYF	Gordon Creek Energy Inc
TBET	Tibet Pharmaceuticals
TBEV	High Performance Beverages CO
TBGNF	Thromboogenics NV
TBGPD	Tembo Gold Corp
TBGPF	Tembo Gold Corp
TBIIF	Tobii Technology Ab
TBLMF	Tiger Brands Ltd
TBLMY	Tiger Brands ADR
TBLZ	Trailblazer Resources
TBPMF	Tetra Bio-Pharma Inc
TBTC	Table Trac Inc
TBTEF	Twin Butte Energy Ltd
TBVPF	Thai Beverage Public
TBXXF	Turmalina Metals Corp
TCCHF	Technogym Spa
TCCPY	Technopro Holdings Inc ADR
TCEHY	Tencent Holdings ADR
TCFF	Trillion Energy Intl Inc
TCGN	Technology General Corp
TCHBF	Tecan Ag Hombrchtkn
TCHC	Tech Central Inc
TCHH	Trustcash Holdings Inc
TCIIF	Tracsis Plc
TCKRF	Teck Resources Cl A
TCLAF	Transcontinental A
TCLHF	Tcl Multimedia Techn
TCLRY	Technicolor S.A.
TCMFF	Telecom Argentina S.A.
TCNAF	Transcanna Holdings Inc
TCNB	Town Center Bk IL
TCNGF	Tricon Cap Grp
TCNNF	Trulieve Cannabis Corp
TCNT	Toucan Interactive Corp
TCNWF	Trulieve Cannabis Corp
TCOR	Treecon Resources Inc
TCPFF	True Corp
TCPP	Trinity Cap Partners Inc
TCRI	Techcom Inc.
TCTZF	Tencent Holdings Ltd
TCYMY	Tingyi [Cayman Islands] Holdings Corp
TCYSF	Tecsys Inc
TDCB	Third Century Bancor
TDCH	30Dc Inc
TDGMW	Tidewater Inc WT
TDHOY	T&D Holdings Inc
TDLAF	Tbg Diagnostics Ltd
TDMMF	Mach7 Technologies Ltd
TDNT	Trident Brands Inc
TDPAY	Tod&#039S Spa ADR Repstg 1/10 Shs
TDRRF	Tudor Gold Corp
TDSGF	Telo Genomics Corp.
TDYT	Thermodynetics Inc
TEAH	Worry Free Tea House Holdings Company
TECO	Treaty Energy Corp
TECR	Techcare Corp
TEFOF	Telefonica Sa Ords
TEGR	Terra Energy & Res
TEGY	Transact Energy
TEHG	Technovative Group
TEKI	Tek Digitel Corp
TELDF	Telefonica Deutschla
TELNF	Telenor ASA
TELNY	Telenor ASA Ads
TERA	Teraforce Tech Corp
TERRF	Terna Rete Elettrica Nazionale Spa
TETAA	Teton Advisors Inc
TETAB	Teton Advisors Inc
TETHF	Tethys Petroleum Ltd
TETOF	Tectonic Metals Inc
TEUCF	Box Ships Inc
TEUFF	Box Ships Inc
TEUTF	Teuton Res Corp
TEVJF	Teva Pharmaceutical Industries Ltd
TEXC	Texcom Inc
TEXG	Westar Oil and Gas Inc
TEYNF	Tethyan Resource Corp
TEZNY	Terna Rete Elettrica
TFAOF	Telefonica Czech Republic As
TFBN	Tfn Football Network
TFECF	Thin Film
TFECY	Thin Film Electronics ASA
TFRFF	Tefron Ltd
TFRNF	Wisdomtree Issuer Plc Wisdomtree USD Floating Ra
TFRY	Tasty Fries Inc
TFZI	The Fight Zone Inc
TGAFF	Taiga Building Products Ltd
TGAN	Transphorm Inc
TGCDF	Teranga Gold Corp CD
TGEN	Tecogen Inc
TGGDF	Taiga Gold Corp
TGGI	Trans Global Grp IN
TGHI	Touchpoint Group Holdings Inc
TGIC	Triad Guaranty Inc
TGIFF	Friday Night Inc
TGLDF	Trillium Gold Mines Inc.
TGLO	Theglobe.com Inc
TGLVY	Top Glove Corp Berhad ADR
TGMGF	Theta Gold Mines Limited
TGMR	Troy Gold & Mineral Corp
TGNOF	Trigano Sa
TGODF	Green Organic Dutchman
TGONF	Tetragon Financial
TGOPF	3I Group Plc
TGOPY	3I Group Plc
TGOWF	Green Organic Dutchman Holdings Ltd WT
TGRF	Tgr Financial Inc
TGRNF	Tong Ren Tang Techs
TGRO	Tiger Oil and Energy Inc
TGRP	Tron Group
TGRR	Tiger Reef Inc
TGSGY	Tgs Nopec Geophysica
TGSNF	Tgs Nopec Geophysical CO
TGTMF	Targeted Microwave Solutions Inc
TGTNF	Tungsten Corp Plc
TGVSF	Tryg A/S
TGWWF	1933 Inds
THAFF	Thoresen Thai Ags Fgn Reg
THBIY	Turkiye Halk Bankasi
THBRF	Thunderbird Entertainment Group Inc
THCBF	Thc Biomed Intl Ltd
THCT	Thc Therapeutics Inc
THDDY	TV Asahi Holdings Corp ADR
THDS	3Dshopping.com
THKLY	T H K CO Ltd ADR
THLEF	Thales Ord
THLLY	Thales ADR
THMG	Thunder Mountn Gold
THNUY	Thanachart Capital Public CO Ltd ADR
THOXF	Bioporto A/S
THPHF	Thinkpath Inc
THQQF	Embracer Group Ab Cl B
THRA	Therma-Med Inc
THRBF	Therma Bright Inc
THRR	Thresher Industries Inc
THST	Truett Hurst Cl A CO
THTI	Tht Heat Transfer Technology
THUPY	Thule Group Ab ADR
THURF	Thunderstruck Resources Ltd
THVB	Thomasville Bancshar
THYCF	Taiheiyo Cement Cp
THYCY	Taiheiyo Cement Corp
TIAIY	Telecom Italia S.P.A.
TIAJF	Telecom Halia S.P.A. AZ
TIAOF	Telecom Italia New O
TIDE	Tidelands Oil & Gas
TIGCF	Triumph Gold Corp
TIGE	Tigrent Inc
TIIAY	Telecom Italia S.P.A.
TIKK	Tel-Instrument Electronics Corp
TIKRF	Tikcro Technologies
TILCF	Till Cap Ltd
TIMNF	Timminco Ltd
TINLY	Teijin Ltd ADR
TINO	Tamino Minerals Inc
TIPNF	Tyner Resources Ltd
TIPS	Tianrong Internet Prod Sv
TIRTZ	Tidelands Royalty TR B Ubi
TISCF	Taisei Corp
TISCY	Taisei Corp ADR
TISDZ	Treasure Isld Rlty
TITUF	Titanium Corp Inc
TIXC	Tix Corp
TIZAF	Tiziana Life Sciences Plc
TKAGY	Telekom Austria Ag
TKAMY	Thyssenkrupp Ag
TKAYF	Takeaway.com NV
TKAYY	Just Eat Takeaway.com NV ADR
TKBIF	Takara Bio Inc
TKCBF	Tokai Carbon Company Ltd
TKCI	Turnkey Capital Inc
TKCM	Token Communities Ltd
TKCOF	Toho Co. Ltd
TKECF	Tokyo Electric Power
TKECY	Tokyo Electric Power
TKFTF	Tarkett Sa
TKGBY	Turkiye Garanti Bank
TKGL	Tekegldmpire Inc
TKGSF	Tokyo Gas CO Ltd
TKGSY	Tokyo Gas CO Ltd ADR
TKHVY	Turk Hava Yallari Ao
TKKHF	Tikehau Capital Partners
TKLS	Trutankless Inc
TKOI	Telkonet Inc
TKOMF	Tokio Marine Ord
TKOMY	Tokio Marine ADR
TKPHF	Takeda Pharmaceutica
TKRFF	Tinka Resources Ltd
TKSTF	Tinkerine Studios Ltd
TKUMF	Takuma Co. Ltd
TKXHF	Trackx Holdings Inc
TKYMY	Tokuyama Corp ADR
TKYVY	Turkiye Vakiflar Bankasi T.A.O
TLDE	Tld3 Entertainment Group
TLDN	Telidyne Inc
TLED	Light Engine Design Corp
TLFA	Tandy Leather Fctry
TLFX	Telefix Communications Holdings Inc
TLGHY	Telenet Group Hld NV ADR
TLGN	Totally Green Inc
TLGRF	Talga Res Ltd
TLKGY	Telkom Sa Ltd Ads
TLKMF	Pt Telekomunik Ind B
TLKTF	Talktalk Telecom Group Plc
TLLEQ	Teletouch Commun Inc
TLLTF	Tilt Holdings Inc
TLLYF	Trilogy Intl Partners
TLOFF	Talon Metal Corp
TLOG	Tetralogic Pharmaceu
TLOOF	Tracker Ventures Corp.
TLPC	Telpac Industries
TLPFF	Teleperformance S.A.
TLPFY	Teleperformance S.A.
TLPPF	Telix Pharmaceuticals Ltd
TLRDQ	Tailored Brands Inc
TLRS	Timberline Resources Corp
TLSMF	Talisman Mining Ltd
TLSNF	Teliasonera Ab Ord
TLSNY	Teliasonera ADR
TLSRP	Telos Corp 12%Pfd
TLSS	Transportation and Logistics Systems Inc
TLSYY	Telstra Cp Ads
TLTFF	Theralase Technologi
TLTZY	Tele2 Ab ADR
TLVLF	Minds Machs Group Ltd
TMAK	Touchmark Bancshares
TMASF	Temas Resources Corp
TMBXF	Tombstone Exploration Corp
TMEB	Terme Bancorp Inc
TMFXF	Holidaycheck Group Ag
TMGEF	Thermal Energy Intl
TMGI	The Marquie Group Inc
TMGY	Terminus Energy Inc
TMICF	Trend Micro Inc
TMICY	Trend Micro ADR
TMKXY	Tmk Oao
TMMFF	Tmac Resources Inc
TMMI	T M M Inc
TMNSF	Temenos Group Ag
TMOAF	Tomtom NV Amsterdam
TMOAY	Tomtom NV ADR
TMOL	Trimol Group Inc
TMPPF	Times Property Holdings Ltd
TMRAF	Tomra Systems A/S/A
TMRAY	Tomra Systems A/S/A
TMRC	Texas Mineral Resources Corp
TMRR	Temir Corp
TMSH	Transglobal Assets Inc
TMSNY	Temenos Group Ag
TMTNF	Toromont Inds Ltd CD
TMVWF	Teamviewer Ag Bearer Shares
TMVWY	Teamviewer
TMXN	Trimax Corp
TMXXF	Tmx Group Ltd
TNABY	Tenaga Nasional Berh
TNCP	Tiburon International Trading Corp
TNEN	True North Energy Cp
TNEYF	Tamarack Valley Energy Ltd
TNGL	Tonogold Res Inc
TNGMF	True North GEMS Inc
TNGNQ	Tengion
TNGZF	Tng Ltd
TNHDF	Times Neighborhood Holdings Limited
TNKE	Tanke Incorporated
TNKY	Tn-K Energy Group
TNLIY	Trainline Plc.
TNLX	Trans-Lux Corp
TNMCF	Titan Mining
TNMD	Tianrong Medical Group Inc
TNMLF	Trillium North Minerals Ltd
TNPH	Tian'An Pharm CO Ltd
TNREF	Taranis Res Inc
TNRG	Thunder Energies Cor
TNRI	Titan Resources Intl
TNRK	Tnr Technical Inc
TNRSF	Tenaris Sa Luxembrg
TNTC	Tintic Standard Gld Mns
TNTFF	Postnl N.V.
TNTMF	Transition Metals CO
TNTRQ	Tintri Inc
TNYBF	Tinley Beverage CO Inc
TNYYF	Tinybeans Group Pty Ltd
TOAGF	Toagosei CO Ltd
TOBAF	Taat Lifestyle & Wellness Ltd
TOCOF	Tom Group Ltd
TODM	Tonopah Divide Mining Co.
TOELF	Tokyo Electron Ltd
TOELY	Tokyo Electron Ltd
TOEYF	Toro Energy Ltd
TOFB	Tofutti Brands Inc
TOGL	Toga Ltd
TOGOF	Tomagold Corp
TOIPF	Thai Oil Pcl Fgn Reg Shs
TOIPY	Thai Oil Public CO Ltd
TOKIF	Tree of Knowledge International Corp
TOKTY	Tokai Tokyo Financial Holdings ADR
TOKUF	Tokyu Corp
TOKUY	Tokyu Corp ADR
TOLWF	Trican Well Service
TOMDF	Todos Medical Ltd
TOMI	Texas Oil & Minerals Inc
TOMZ	Tomi Environmental
TONJ	Tongji Healthcare Group Inc
TONR	Tonner-One World Holdings Inc
TOOD	Thermwood Corp
TOPCF	Topcon Corp
TOPPY	Toppan Printing
TOPZ	Topaz Resources Inc
TORM	Tor Minerals Intl
TORSF	Torstar Corp Cl-B CD
TORVF	Saint Jean Carbon Inc
TORW	Torrington Water Co.
TORXF	Torex Gold Resources Inc
TOSBF	Toshiba Corp
TOSYY	Toshiba Corp
TOTDY	Toto Ltd
TOTZF	Total Energy Service
TOWTF	Tower One Wireless Corp
TOYOF	Toyota Motor Corp
TPAC	Trans-Pac Aerospace
TPBTF	Betmakers Technology Group Ltd
TPCFF	Titan Logix Corp
TPCS	Techprecision Corp
TPDDF	Talon Petroleum Ltd
TPDKY	Topdanmark As
TPGVF	Top Glove Corp Berhad
TPII	Triad Pro Innovators Inc
TPLKF	Pva Tepla Ag
TPNEF	Cub Energy Inc
TPNI	The Pulse Network
TPNTF	Third Point Offshore
TPPPF	Triple P NV
TPPRF	Top Strike Resources Corp
TPRFF	Gran Columbia Gold
TPRKY	Travis Perkins Plc [Uk] ADR
TPRP	Tower Properties Company
TPRXF	Gran Colombia Gold Corp WT [30/04/2024]
TPTW	Tpt Global Tech Inc
TRAC	Track Data Corp
TRAE	Triton Amer Energy Corp
TRAGF	Terago Inc
TRARF	Teras Resources Inc
TRAUF	Transurban Gr Staple
TRBD	Turbodyne Techs Inc
TRBMF	Stratton Resources Inc
TRBO	Turbo Global Partners Inc
TRBX	Trb Systems Intl Inc
TRCK	Track Group Inc
TRCY	Tri City Bankshares
TRDX	Trend Exploration I
TREAY	Terna Energy Sa
TREN	Trend Innovations Holding Inc.
TREP	Trucept Inc
TREVF	Trevali Res Corp
TRGM	Targeted Medical
TRGNF	Transgene S.A.
TRICF	Trichome Financial Corp
TRII	Trio Resources Inc
TRITF	Tri-Tech Holdings Inc
TRKNF	Turk Telekomunikasyon As
TRKNY	Turk Telekomunikasyo
TRKX	Trek Resources Inc
TRLFF	True Leaf Medicine International Inc
TRMLF	Tourmaline Oil Corp
TRMNF	New Wave Holdings Corp.
TRNF	Taronis Fuels Inc
TRNLY	Trendlines Group Ltd ADR
TRNX	Taronis Technologies Inc
TROG	Triumph Oil & Gas Crp Com
TROID	Tri Origin Exp Ltd
TROIF	Tri Origin Exp Ltd
TROND	All Things Mobile Analytic Inc.
TROUF	Troubadour Resources Inc
TRPXY	Therapix Biosciences Ltd
TRRE	Terra Energy Resources
TRRFF	Trifecta Gold
TRRI	Trinity Resources Inc
TRRPF	Torrent Capital
TRRSF	Territory Resources Ltd
TRRVF	Terravest Industries Inc
TRRXF	Tnr Gold Corp
TRSFF	Tres-Or Resoures Ltd
TRSI	Trophy Resources Inc
TRSSF	Terrascend Corp
TRSWF	Transalta Renewables
TRTC	Terra Tech Corp
TRTI	Transtech Industries Inc
TRUA	Triumph Apparel Corp
TRUFF	Red Light Holland Corp
TRUHF	Truly International Holdings Ltd
TRUL	Trulite Inc
TRUMF	Terumo Corp
TRUMY	Terumo Corp ADR
TRUX	Truxton Corp
TRVCF	Tervita Corporation
TRVR	Two Rivers Fin Grp
TRWRF	Kabn Sys Na Hldgs Corp
TRXCW	Transenterix Inc
TRXDW	Transenterix Inc
TRXO	Columbine Valley Resources
TRXXF	Terrax Minerals
TRYIF	Toray Inds Inc Ord
TRYIY	Toray Inds Inc ADR
TRYRF	Troy Res NL A$25 P
TRZBF	Transat At Cl B Vtg
TSBA	Touchstone Bank
TSBLF	Tiso Blackstar Group Se
TSCC	Tech Solutions
TSCDF	Tesco Plc Ord
TSCDY	Tesco Plc ADR
TSCEF	Toscana Energy
TSCRF	Thescore Inc
TSDOF	Tessenderlo Group NV
TSDRF	Tsodilo Resources
TSGTF	Tsingtao Brewery Ser
TSGTY	Tsingtao Brewery ADR
TSGZF	Tristar Gold Inc
TSHO	Tradeshow Marketing CO
TSIOF	361 Degrees Intl
TSKFF	Talisker Res Ltd
TSLLF	Tassal Group Ltd Ord
TSLTF	Transalta Corp
TSNP	Tesoro Enterprises Inc
TSOI	Therapeutic Solutions International Inc
TSPCF	Cleanaway Waste Management Ltd
TSPG	Tgi Solar Power Gr
TSPO	Team 360 Sports Inc
TSRMD	Treasury Metals
TSRMF	Treasury Metals
TSRR	Tradestar Resources Corp
TSRYF	Treasury Wine Estate
TSRYY	Treasury Wine Estate
TSSI	Fortress Intl Gp
TSSJF	Tsutsumi Jewelry Co. Ltd
TSSLF	Telesites Sab DE Cv
TSSP	Trendsetter Solar Pr
TSTFL	Truist Financial Corporation
TSTS	That Marketing Solution Inc
TSUKY	Toyo Suisan Kaisha L
TSUSF	Tsuruha Holdings Inc
TSVNF	Team17 Group Plc
TSYHF	Travelsky Technology Ltd
TSYHY	Travelsky Tech SP H
TTCM	Tautachrome Inc
TTCNF	Telit Communications
TTCS	Tie Technologies
TTDKF	Tdk Corp
TTDKY	Tdk Corp
TTEN	Titan Energy Llc
TTEXF	Bullion Gold Resources Corp
TTFNF	Total S.A.
TTGPF	Tt Group Plc Ord 25
TTHG	Titanium Hldgs Group Inc
TTLLF	Titan Medical Inc WT [20/09/2021]
TTLO	Torotel Inc
TTLTF	Total Telecom Inc
TTMZF	3Tl Technologies Corp
TTNDF	Techtronic Inds Ord
TTNDY	Techtronic Industries CO Ltd
TTNPW	Titan Pharmaceuticals Inc [De] WT Cl B
TTNUF	Titanium Group Ltd
TTRAF	Telstra Corp Ltd
TTSH	Tile Shop Hlds
TTSI	Tactical Services Inc
TTSRF	Tartisan Nickel Corp
TTTPF	Taptica International Ltd
TTTRF	Treatt Plc
TTTSF	Trutrace Technologies Inc
TTUUF	Tokyu Fudosan Holdings Corp
TTXP	Trilliant Expl Corp
TTXXF	Titan Medical Inc Warrants [16/11/2020]
TTYP	Trinity Petroleum TR
TUERF	True North Commercial
TUESQ	Tuesday Morning Company
TUGHF	Tungtex Holding
TUIFF	Tui Ag
TUIFY	Tui Ag ADR
TULLF	Tp Icap Plc
TUMIF	Kingsmen Res Ltd
TURA	Turbine Aviation Inc
TURV	Two Rivers Water CO
TUWLF	Tullow Oil Plc Ord
TUWOY	Tullow Oil ADR
TVAGF	Tva Group Inc Cl B
TVAHF	TV Asahi Holdings Corp
TVBCY	Television Broadcast
TVCE	Tvc Telecom Inc
TVER	Terrace Ventures Inc
TVIPF	T V I Pacific Inc Fg
TVIXF	VS 2X VIX Short Term
TVLF	Tenn Valley Fin Hld
TVOG	Turner Valley Oilgas
TVPC	Twin Vee Powercats Inc
TVTV	Wherevertv Broadcasting Corp
TWCF	Town & Country Finl
TWER	Towerstream Corp
TWGL	20/20 Global Inc
TWIRF	Tree Island Steel Ltd
TWMIF	Tidewater Midstream and Infrastructure Ltd
TWNE	Towne Bancorp Inc AZ
TWODF	Taylor Wimpey Plc
TWODY	Taylor Wimpey Plc ADR
TWOH	Two Hands Corp
TWOS	Teledata World Services Inc
TWRFF	Tower Resources Ltd Ord
TWSI	Tristar Wellness Solutions Inc
TXCCQ	Transwitch Corp
TXGE	Texas Gulf Energy Inc
TXHE	Texhoma Energy Inc
TXHG	TX Holdings Inc
TXHPF	Technopro Holdings Inc
TXIC	Tongxin International Ltd
TXLZF	Tesla Expl Ltd
TXMC	Tirex Corp
TXSO	Texas South Energy Inc
TXTM	Protext Mobility Inc
TYBT	Trinity Bank Na [Texas]
TYCB	Taylor Calvin B Bksh
TYEKF	Thyssenkrupp Ag
TYFG	Tri County Financial
TYIDF	Toyota Industries Cp
TYIDY	Toyota Industries Corp
TYOBY	Toyobo Co. Ltd. ADR
TYOOF	Tae Young Corp
TYOYY	Taiyo Yuden Ltd ADR
TYPFF	Typhoon Exploration Inc
TYTMF	Tokyo Tatemono Co. Ltd
TYTN	Tytan Holdings Inc
TZPC	Thermafreeze Prods Corp
TZROP	Tzero Group Inc
UAHC	United Amer Healthcr
UAMA	United American Corp
UAMM	Ua Multimedia Inc
UAPC	United American Petroleum Corp
UATG	Umbra Applied Technologies Group Inc
UBAAF	Urbana Corp Cl A
UBAB	United Bancorp Ala
UBEX	United Bullion Exch Inc
UBIA	Ubi Blockchain Internet Ltd
UBID	Ubid Holdings Inc
UBISF	UBS Index Solutions Shs Hldgs Klasse ETF
UBMCF	United Battery Metals
UBMRF	Urbanimmersive
UBNC	Union Bank
UBQU	Ubiquitech Software
UBSBF	Kure Technologies
UBSFF	Ubisoft Entertainment S.A.
UBSFY	Ubisoft Ent. ADR
UBYH	Ubuyholdings Inc
UCASU	Uc Asset Limited Partnership Units
UCBB	Us-China Biomedical Technology Inc
UCBJF	Ucb S.A.
UCBJY	Ucb ADR
UCCPF	Upco Intl
UCIX	Umbra Companies Inc
UCLE	US Nuclear Corp
UCPA	United Communication Partners Inc
UCPLF	United Corps. Ltd
UCSO	United Consortium
UCUT	Uppercut Brands Inc
UDFI	United Development Funding IV
UDHCF	Udg Healthcare Plc
UDHI	Union Dental Holdings Inc
UDIRF	United Internet Ag
UDSG	Uds Group Inc
UECN	Shiner International Inc
UEEC	United Ecoenergy Corp
UELKY	Ulker Biskuvi Sny ADR
UELMO	Union Electric CO $3.70 Pfd
UEPEM	Union El CO 4.00 10
UEPEN	Union El CO 3.50 10
UEPEO	Union El CO 4.50 10
UEPEP	Union El CO 4.56 10
UETMF	Universal Entertainment Corp
UEXCF	Uex Corp
UFFRF	Unifin Financiera Sab DE Cv
UFMG	Universal MFG CO
UGAZF	Natural Gas 3X Long ETN Velocityshares
UGDIF	Unigold Inc
UGEIF	Uge International Ltd.
UGHL	Union Bridge Holdings Ltd
UGLDF	VS 3X Gold
UGRO	Urban-Gro Inc
UHID	Universal Health Services Inc
UHOIF	Ushio Inc
UITA	Utilicraft Aerospace
ULGX	Urologix
ULIHF	United Labs Intl Hldg Ord
ULSP	Ultimate Sports Entertainment Inc
ULTRF	Ultrapetrol [Bahamas
ULTXF	Ultra Lithium
ULUR	Uluru Inc
UMAM	Umami Sustainable Se
UMAX	Umax Group Corp
UMCN	Umc Inc
UMEWF	Umeworld Ltd
UMFG	Umf Group Inc
UMGP	Universal Media Group Inc
UMHL	Golden Opportunities Corp
UMICF	Umicore S.A.
UMICY	Umicore Group
UMLGF	United Malt Group
UMTAF	Universal Medical Financial Technical Advisory S
UNBK	United National Bank [Cairo Ga]
UNBLF	Unibail Rodamco Se
UNCFF	Unicredito Italia AZ
UNCHF	Unicharm Corp
UNCRY	Unicredito Spa ADR 2017
UNDR	Undersea Recovery CO
UNDT	Universal Detection
UNEGF	United Energy Group
UNEQ	Uneeqo Inc
UNGS	Sylios Corp
UNIB	University Bncp Mich
UNICY	Unicharm Corp/S ADR
UNIEF	Uni Select Inc Cda
